country,customer,deadline,description,number,price,url_addr
BLR,"ОАО ""Банк Дабрабыт""",2019-07-31,Закупка услуги по технической поддержке оборудования Oracle,2019-730670,0,http://www.icetrade.by/tenders/all/view/730670
BLR,"ОАО ""Гроднопромстрой""",2019-07-23,Витражи и окна,2019-730669,20 000,http://www.icetrade.by/tenders/all/view/730669
BLR,"ОАО ""АГРОКОМБИНАТ ""ДЗЕРЖИНСКИЙ""",2019-07-31,закупка пакетов из ПВД,2019-730668,237 000,http://www.icetrade.by/tenders/all/view/730668
BLR,"Государственное предприятие ""ИК 20""",2019-07-29,Сушильные камеры для древесины,2019-730576,200 000,http://www.icetrade.by/tenders/all/view/730576
BLR,"ОАО ""Милкавита"", резидент СЭЗ ""Гомель-Ратон""",2019-07-23,Закупка покрытия для сыра,2019-730667,540 000,http://www.icetrade.by/tenders/all/view/730667
BLR,"РУП ""МИНСКЭНЕРГО""",2019-08-12,Строительство объекта тепловых сетей в г. Минск в соответствии с утвержденной ПСД,2019-730666,1 874 955,http://www.icetrade.by/tenders/all/view/730666
BLR,"Филиал ""Минская городская телефонная сеть"" РУП ""Белтелеком""",2019-07-24,Закупка пусконаладочных работ,2019-730665,4 857.60,http://www.icetrade.by/tenders/all/view/730665
BLR,"ОАО ""Гомельский объединенный строительный трест""",2019-07-16,Окна двери из ПВХ,2019-730664,0,http://www.icetrade.by/tenders/all/view/730664
BLR,"Государственное предприятие ""Белаэронавигация""",2019-07-22,Закупка мебели для комнат приема пищи,2019-730663,12 000,http://www.icetrade.by/tenders/all/view/730663
BLR,"РУП ""Производственное объединение ""Белоруснефть""",2019-07-31,"Выбор подрядной организации для строительства объекта «Реконструкция АЗС № 10 по ул. Ленина, 76В в г. Скидель»",2019-730662,3 159 260,http://www.icetrade.by/tenders/all/view/730662
BLR,"ОАО ""Борисовдрев""",2019-07-19,выбор подрядной организации для разработки проектно-сметной документации на перемещение оборудования из коробочного отделения (2 этаж) в участок готовой продукции (1 этаж) для размещения возле автоматической линии KL-2 в спичечном цехе ОАО «Борисовдрев».,2019-730661,8 800,http://www.icetrade.by/tenders/all/view/730661
BLR,"ОАО ""Селекционно-гибридный центр ""Западный""",2019-07-22,"закупка технологического оборудования по инновационному проекту ""Создание инновационного производства органоминеральных удобрений на основе отходов биогазовой установки СГЦ «Западный»""",2019-730660,880 800,http://www.icetrade.by/tenders/all/view/730660
BLR,"ОАО ""Стройтрест №7""",2019-07-15,№214 – Музей –  клапана,2019-730659,47 500,http://www.icetrade.by/tenders/all/view/730659
BLR,"Унитарное предприятие ""Птицефабрика Оршанская""",2019-07-17,премикс П1-2,2019-730575,66 000,http://www.icetrade.by/tenders/all/view/730575
BLR,"ОАО ""Жабинковский сахарный завод""",2019-07-12,пектин цитрусовый,2019-730574,24 000,http://www.icetrade.by/tenders/all/view/730574
BLR,"УММ ОАО ""МАПИД""",2019-07-15,Цилиндры и маты из минеральной ваты с покрывным слоем из алюминиевой фольги,2019-730573,25 487.35,http://www.icetrade.by/tenders/all/view/730573
BLR,"КУП ""СМОЛЕВИЧСКОЕ ЖКХ""",2019-07-19,Нанесение дорожной разметки,2019-730572,6 376,http://www.icetrade.by/tenders/all/view/730572
BLR,"ОАО ""Беларуськалий""",2019-07-16,Углекислота (двуокись углерода) для пищевых целей,2019-730571,1,http://www.icetrade.by/tenders/all/view/730571
BLR,"ОАО ""Щучинский завод ""Автопровод""",2019-07-31,Закупка горизонтальной линии бронирования кабелей,2019-730570,300 000,http://www.icetrade.by/tenders/all/view/730570
BLR,"Государственное предприятие ""УКС Островецкого района""",2019-07-25,"Выбор проектной организации на разработку проектно-сметной документации для объекта строительства: «Проект застройки, магистральные сети и улицы центральной части города Островец. 1 очередь. Жилой дом № 19»",2019-730569,147 000,http://www.icetrade.by/tenders/all/view/730569
BLR,"Государственное предприятие ""Конус"" РУП ""НПЦ НАН Беларуси по механизации сельского хозяйства""",2019-07-17,"Комплект устройств для вывода  видео и изображений, формируемых посредством вращения светодиодных линеек, создающих голографическую 3D проекцию, объединенных в единую видеопанель (видеостену).",2019-730568,40 000,http://www.icetrade.by/tenders/all/view/730568
BLR,ОАО «СветлогорскХимволокно»,2019-07-31,Красители цветные дисперсные в ассортименте,2019-730567,181 230,http://www.icetrade.by/tenders/all/view/730567
BLR,"ОАО ""Минский часовой завод""",2019-07-19,«Монтажные и пусконаладочные работы по установке шлагбаума для ОАО «Минский часовой завод»,2019-730658,0,http://www.icetrade.by/tenders/all/view/730658
BLR,"Филиал ""Минская городская телефонная сеть"" РУП ""Белтелеком""",2019-07-24,Выполнение пусконаладочных работ,2019-730657,571.20,http://www.icetrade.by/tenders/all/view/730657
BLR,"Государственное предприятие ""УКС Минского района""",2019-08-09,"Выбор генеральной подрядной организации для выполнения проектно-изыскательских работ по объектам (д. Озерцо, д. Жуки)",2019-730656,101 991.53,http://www.icetrade.by/tenders/all/view/730656
BLR,"ОАО ""СТРОЙТРЕСТ №4""",2019-07-16,"Переговоры по выбору поставщика дверных блоков стальных для объекта ""Строительство многоквартирных   жилых домов с     инженерно-транспортной инфраструктурой и объектами социально-гарантируемого обслуживания населения  в д.Копище Боровлянского сельсовета Минского района. Школа №1"".",2019-730654,4 090.08,http://www.icetrade.by/tenders/all/view/730654
BLR,"ОАО ""Бобруйский завод КПД""",2019-07-16,"Вентили термостатические для отопления на объект ""Многоквартирный жилой дом по пр-ту Строителей, 112 (ГП-25А) в г. Бобруйске""",2019-730653,29 000,http://www.icetrade.by/tenders/all/view/730653
BLR,"Филиал ""Минская городская телефонная сеть"" РУП ""Белтелеком""",2019-07-24,Выполнение пусконаладочных работ,2019-730652,2 223.60,http://www.icetrade.by/tenders/all/view/730652
BLR,"ОАО ""БелЭнергоСнабКомплект""",2019-07-18,"Приборы и преобразователи для САР, АСУТП, АСКВД",2019-730651,0,http://www.icetrade.by/tenders/all/view/730651
BLR,БГТУ,2019-07-18,"Выбор подрядных организаций на выполнение работ по объектам «Текущий ремонт жилых комнат в  общежитии № 3 по адресу г. Минск ул. Свердлова 36»,  «Текущий ремонт жилых комнат в общежитии № 1 по адресу г. Минск ул. Бобруйская 25, «Текущий ремонт жилых блоков в общежитии № 4 по адресу г. Минск ул. Белорусская 19», «Текущий ремонт лестничной клетки в общежитии № 1 по адресу г. Минск ул. Бобруйская 25», «Текущий ремонт коридоров (после установки дверных блоков) с заменой напольного покрытия в общежитии № 2 по адресу г. Минск ул. Ульяновская 33»",2019-730650,86 575,http://www.icetrade.by/tenders/all/view/730650
BLR,"ОАО ""МИНСКИЙ КОМБИНАТ ХЛЕБОПРОДУКТОВ""",2019-07-17,Детальное обследование строительных конструкций,2019-730649,0,http://www.icetrade.by/tenders/all/view/730649
BLR,"РУПП ""Экзон-Глюкоза""",2019-07-16,Закупка центробежных насосов,2019-730648,13 000,http://www.icetrade.by/tenders/all/view/730648
BLR,"Унитарное предприятие "" Трест ""Реммонтажстрой""",2019-07-12,Закупка автотранспортных услуг.,2019-730566,80 000,http://www.icetrade.by/tenders/all/view/730566
BLR,"ОАО ""Торгмаш""",2019-08-05,закупка пластика ABS натурального,2019-730565,118 680,http://www.icetrade.by/tenders/all/view/730565
BLR,"Гродненское республиканское унитарное предприятие электроэнергетики ""Гродноэнерго""",2019-07-16,изготовление мебели по чертежам,2019-730564,74 005,http://www.icetrade.by/tenders/all/view/730564
BLR,"ОАО ""Бобруйский завод КПД""",2019-07-16,"Трубы и комплектующие для водопровода, канализации и отопления на объект ""Многоквартирный жилой дом по пр-ту Строителей, 112 (ГП-25А) в г. Бобруйске""",2019-730563,46 700,http://www.icetrade.by/tenders/all/view/730563
BLR,"ОАО ""СМТ №19""",2019-07-19,электрооборудование для учебных классов,2019-730562,2,http://www.icetrade.by/tenders/all/view/730562
BLR,ОАО «СветлогорскХимволокно»,2019-07-31,Полимерный концентрат красителя (мастербэтч) для крашения полиэфирных нитей в массе в черный цвет для текстильного сектора,2019-730561,141 673,http://www.icetrade.by/tenders/all/view/730561
BLR,"Славгородское УКП ""Жилкомхоз""",2019-08-09,"Выбор генподрядной организации на выполнение работ по проектированию и реконструкции ""ПОД КЛЮЧ"" по объекту:""Реконструкция дорог с организацией водоотведния по улицам Богушевича, Стрельцова в г. Славгороде (включая проектно-изыскательские работы)""",2019-730560,240 000,http://www.icetrade.by/tenders/all/view/730560
BLR,"ОАО ""Белтопгазкомплект""",2019-07-18,Полуприцеп тракторный самосвальный ПТС-12У или аналог,2019-730559,0,http://www.icetrade.by/tenders/all/view/730559
BLR,"РУП ""БЕЛПОЧТА""",2019-07-16,О закупке кабины трактора в сборе №80 - 6700010 Беларус 82.1,2019-730557,0,http://www.icetrade.by/tenders/all/view/730557
BLR,"Открытое акционерное общество ""Гомельский домостроительный комбинат""",2019-07-12,"Комплект дверных блоков стальных специальных, дымонепроницаемых, люков для объекта строительства: «Многоквартирный жилой дом (позиция №56 по генплану) в микрорайоне №94-96 в г. Гомель»",2019-730356,62 162.52,http://www.icetrade.by/tenders/all/view/730356
BLR,"ООО ""ПлиссаСтрой""",2019-07-19,"Процедура запроса ценовых предложений на поставку оборудования и материалов для операционного блока 3-его этажа, манипуляционно-операционной 4-ого этажа на объект: Реконструкция корпуса № 2 УЗ «Витебский областной клинический онкологический диспансер по ул. П. Бровки, 33 в г. Витебске» (2-я очередь).",2019-730647,0,http://www.icetrade.by/tenders/all/view/730647
BLR,"ГФ РУП ""Белпочта""",2019-07-17,Поставка и установка оконных блоков,2019-730646,26 417.38,http://www.icetrade.by/tenders/all/view/730646
BLR,"ООО ""Свинокомплекс ""Заболоть""",2019-08-09,Закупка зерна фуражного урожая 2019 года,2019-730645,0,http://www.icetrade.by/tenders/all/view/730645
BLR,"Государственное предприятие ""Гомельгорсвет""",2019-07-15,Закупка материалов для технического обслуживания сетей наружного освещения,2019-730644,9 154.10,http://www.icetrade.by/tenders/all/view/730644
BLR,"ОАО ""БелЭнергоСнабКомплект""",2019-07-18,Трубопроводная арматура,2019-730643,0,http://www.icetrade.by/tenders/all/view/730643
BLR,"Государственное предприятие ""УКС Крупского района""",2019-07-26,изготовление ПСД,2019-730642,3 800,http://www.icetrade.by/tenders/all/view/730642
BLR,"Открытое акционерное общество ""Мозырьпромстрой""",2019-07-17,Закупка комплексных сооружений заводского изготовления,2019-730641,11 697.98,http://www.icetrade.by/tenders/all/view/730641
BLR,"ОАО ""МАПИД""",2019-08-12,"выбор подрядной организации на оказание транспортных услуг по доставке железобетонных изделий и сопутствующих материалов с завода КПД-1 ОАО ""МАПИД"" (г. Минск, ул. Р. Люксембург, 205) на объект: «Многоквартирный жилой дом № 6 по генплану в районе улицы  Криулина с благоустройством прилегающей территории в городе Могилеве»",2019-730640,488 530,http://www.icetrade.by/tenders/all/view/730640
BLR,"ОАО ""Гроднохлебпром""",2019-07-16,Закупка упаковочных материалов,2019-730639,0,http://www.icetrade.by/tenders/all/view/730639
BLR,"ОАО ""Нафтан""",2019-07-26,Задвижки клиновые- 2 позиции,2019-730638,0,http://www.icetrade.by/tenders/all/view/730638
BLR,"ОАО ""Беларуськалий""",2019-07-22,Закупка конвейерной ленты,2019-730556,0,http://www.icetrade.by/tenders/all/view/730556
BLR,"СОАО ""Коммунарка""",2019-07-15,вычислительная техника и периферийные устройства,2019-730555,0,http://www.icetrade.by/tenders/all/view/730555
BLR,"ГЛХУ ""Глусский лесхоз""",2019-07-29,Подъемник для подъема передней или задней оси автомобиля обслуживаемого на осмотровой канаве П263 или аналога.,2019-730554,7 550,http://www.icetrade.by/tenders/all/view/730554
BLR,"Отдел материально-тенического снабжения транспортного республиканского унитарного предприятия""Брестское отделение Белорусской железной дороги""",2019-07-31,Услуга по капитальному ремонту блоков цилиндров 1Д40.35спч-2 дизеля 14Д40,2019-730553,120 000,http://www.icetrade.by/tenders/all/view/730553
BLR,"Общество с ограниченной ответственностью ""КМК-ИНВЕСТ""",2019-07-18,Закупка комплекса работ по по устройству внутренней отделки,2019-730552,1,http://www.icetrade.by/tenders/all/view/730552
BLR,"ОАО ""Могилевлифтмаш""",2019-07-30,Пресс двухкривошипный простого действия. Условный код закупки ОГТ 23-2019.,2019-730551,500 000,http://www.icetrade.by/tenders/all/view/730551
BLR,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",2019-07-17,Закупка Листового проката 08Ю/DC04,2019-730550,300 000,http://www.icetrade.by/tenders/all/view/730550
BLR,"ОАО ""Мозырский НПЗ""",2019-07-16,Закупка запасных частей для грузопассажирского лифта US-2200 Champion Elevators,2019-730549,0,http://www.icetrade.by/tenders/all/view/730549
BLR,"УП ""Ивацевичская ПМК-11""",2019-07-17,Повторная процедура закупки полуприцепа-цистерны для перевозки цемента,2019-730548,0,http://www.icetrade.by/tenders/all/view/730548
BLR,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",2019-07-14,Закупка патрубков,2019-730355,0,http://www.icetrade.by/tenders/all/view/730355
BLR,"РУП ""БЕЛФАРМАЦИЯ""",2019-07-24,"Изготовление, поставка и установка торгового оборудования (мебели) в аптеку №110 РУП ""БЕЛФАРМАЦИЯ""",2019-730354,25 500,http://www.icetrade.by/tenders/all/view/730354
BLR,"ОАО ""СМТ №19""",2019-07-19,Электротовары,2019-730353,3,http://www.icetrade.by/tenders/all/view/730353
BLR,"ОАО ""Беларуськалий""",2019-07-16,закупка оборудования  видеоконференцсвязи,2019-730352,0,http://www.icetrade.by/tenders/all/view/730352
BLR,"ОАО ""СТРОЙТРЕСТ №4""",2019-07-15,"Переговоры по выбору поставщика краски в комплекте с грунтовкой для объекта  ""Жилой комплекс ""Лазурит"" на пересечении пр.Победителей-ул.Нарочанская в г.Минске. Жилой дом по пр.Победителей в осях 2-7/1. 2 секция, отделка МОП и ЛК"".",2019-730350,23 928.49,http://www.icetrade.by/tenders/all/view/730350
BLR,Пружанское РайПО,2019-07-23,закупка производственного и вспомогательного оборудования,2019-730349,30 000,http://www.icetrade.by/tenders/all/view/730349
BLR,"Открытое акционерное общество ""Гомельский домостроительный комбинат""",2019-07-12,"Комплект дверных блоков стальных специальных, дымонепроницаемых, люков для объекта строительства: «Многоквартирный жилой дом № 39 в микрорайоне № 104 в г. Гомеле»",2019-730348,45 849.59,http://www.icetrade.by/tenders/all/view/730348
BLR,"Государственное предприятие ""УКС Сморгонского района""",2019-07-24,Выбор генеральной подрядной организации,2019-730347,2 227 777,http://www.icetrade.by/tenders/all/view/730347
BLR,"Гродненский колледж техники, технологий и дизайна",2019-07-30,Закупка продуктов питания,2019-730465,108 268.08,http://www.icetrade.by/tenders/all/view/730465
BLR,"ОАО ""БелЭнергоСнабКомплект""",2019-07-18,Прицеп тракторный самосвальный,2019-730637,0,http://www.icetrade.by/tenders/all/view/730637
BLR,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""",2019-07-19,Проведение внеочередной аттестации рабочих мест по условиям труда (инженер-системотехник ОАСУ),2019-730636,0,http://www.icetrade.by/tenders/all/view/730636
BLR,"УП ""Жильё""",2019-07-16,выбор подрядной организации для выполнения строительно-монтажных работ,2019-730635,558 142.54,http://www.icetrade.by/tenders/all/view/730635
BLR,"ОАО ""Птицефабрика ""Дружба""",2019-07-19,"Закупка семян озимого рапса, озимых зерновых, семян многолетних трав, гербицидов и микроэлементов для химических обработок озимого рапса",2019-730634,370 000,http://www.icetrade.by/tenders/all/view/730634
BLR,"РУП ""БЕЛЭЗ""",2019-07-16,оборудование и материалы для системы контроля доступа,2019-730633,16 390,http://www.icetrade.by/tenders/all/view/730633
BLR,"ОАО ""БелЭнергоСнабКомплект""",2019-07-19,Бороны навесные дисковые,2019-730632,0,http://www.icetrade.by/tenders/all/view/730632
BLR,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""",2019-07-19,Пересмотр технологической инструкции по обслуживанию установки стабилизационной обработки охлаждающей воды БПГУ ТЭЦ-2 филиала «Минские тепловые сети»,2019-730631,0,http://www.icetrade.by/tenders/all/view/730631
BLR,"ООО ""Свинокомплекс ""Заболоть""",2019-07-23,Закупка адсорбента,2019-730630,0,http://www.icetrade.by/tenders/all/view/730630
BLR,"ОАО ""Гродненский мясокомбинат""",2019-07-16,закупка весов,2019-730629,2 520,http://www.icetrade.by/tenders/all/view/730629
BLR,"Государственное предприятие ""УКС Новогрудского района""",2019-07-25,":  Выполнение строительных работ по объекту: ""Текущий ремонт фасада здания ""Центр социального обслуживания  населения Новогрудского района"", расположенного по ул. Ленина, 59 в г. Новогрудке"".",2019-730628,20 000,http://www.icetrade.by/tenders/all/view/730628
BLR,"Государственное предприятие ""Управление капитального строительства Витебского облисполкома""",2019-07-25,"Выбор подрядной организации для строительства объекта: «Капитальный ремонт с элементами модернизации административного здания Витебского областного исполнительного комитета по адресу: г. Витебск, ул. Правды,28» 2 очередь, 1 пусковой",2019-730627,198 437.57,http://www.icetrade.by/tenders/all/view/730627
BLR,РУП СГ-ТРАНС,2019-07-23,"услуги финансового лизинга для предоставления во временное владение и пользование РУП СГ-ТРАНС 60вагонов-цистерн для перевозки сжиженных газов, с их последующим выкупом",2019-730547,8 900 000,http://www.icetrade.by/tenders/all/view/730547
BLR,Лукомльская ГРЭС,2019-07-25,Запасные части к насосам КсВ и АД,2019-730546,0,http://www.icetrade.by/tenders/all/view/730546
BLR,"УММ ОАО ""МАПИД""",2019-07-16,Закупка стеклопакетов,2019-730545,59 000,http://www.icetrade.by/tenders/all/view/730545
BLR,"ООО ""Татьяна"" г. Крупки",2019-07-24,Выбор подрядной организации на изготовление  поставку и монтаж лифта поссажирского грузоподъемностью 400 кг.,2019-730544,0,http://www.icetrade.by/tenders/all/view/730544
BLR,"ОАО ""Минский молочный завод № 1""",2019-07-15,Закупка запасных частей к гомогенизаторам производства FBF ITALIA S.r.l.,2019-730543,0,http://www.icetrade.by/tenders/all/view/730543
BLR,"ОАО ""Беларуськалий""",2019-07-15,"Закупка батута (полоса препятствий надувная (типа: Батутмастер ""Бастион"" или аналог)",2019-730542,1,http://www.icetrade.by/tenders/all/view/730542
BLR,ОАО “Белмагистральавтотранс”,2019-07-15,Модернизация системы видеонаблюдения.,2019-730541,0,http://www.icetrade.by/tenders/all/view/730541
BLR,"ОАО ""МИНСКРЕМСТРОЙ""",2019-07-15,"Цилиндры фольгированные, нефольгированные теплоизоляционные",2019-730540,22 790.82,http://www.icetrade.by/tenders/all/view/730540
BLR,"Унитарное предприятие "" Трест ""Реммонтажстрой""",2019-07-15,закупка асфальтобетонных смесей,2019-730539,0,http://www.icetrade.by/tenders/all/view/730539
BLR,"Государственное предприятие ""Белоруснефть-Нефтехимпроект""",2019-07-22,Автомобиль легковой пассажирский,2019-730346,27 000,http://www.icetrade.by/tenders/all/view/730346
BLR,"ОАО ""БЕЛЭНЕРГОРЕМНАЛАДКА""",2019-07-19,широкоформатное многофункциональное устройство,2019-730345,59 736,http://www.icetrade.by/tenders/all/view/730345
BLR,"ОАО ""ГЗЛиН""",2019-07-19,Выполнение работ по общему обследованию строительных конструкций,2019-730344,8 500,http://www.icetrade.by/tenders/all/view/730344
BLR,"ОАО ""БЕЛЭЛЕКТРОМОНТАЖНАЛАДКА""",2019-07-16,Закупка комплектующих и программных средств для программно-технических комплексов,2019-730343,711 404,http://www.icetrade.by/tenders/all/view/730343
BLR,"Государственное предприятие ""УКС города Витебска""",2019-07-25,"Выбор поставщика системы видеонаблюдения для объекта строительства ""Реконструкция теннисных кортов в Летнем амфитеатре (3-й пусковой комплекс)""",2019-730342,170 000,http://www.icetrade.by/tenders/all/view/730342
BLR,"ОАО ""Могилевский мясокомбинат""",2019-07-17,Специи в ассортименте,2019-730341,0,http://www.icetrade.by/tenders/all/view/730341
BLR,"РУП ""Могилевэнерго""",2019-07-22,КРУ 10кВ,2019-730340,0,http://www.icetrade.by/tenders/all/view/730340
BLR,Могилевский областной суд,2019-07-23,"Выбор генеральной подрядной организации для выполнения работ по строительству объекта «Капитальный ремонт здания суда Быховского района по ул. Дорохова, 2 в г. Быхове»",2019-730338,91 538.59,http://www.icetrade.by/tenders/all/view/730338
BLR,"ОАО ""Бобруйский завод КПД""",2019-07-15,"Закупка медицинской мебели и оборудования для объекта «Модернизация части помещения 1-го этажа радиологического корпуса под установку магнитно-резонансного томографа Magneton Sola производства «Siemens» в УЗ «Бобруйский межрайонный онкологический диспансер по адресу г. Бобруйск, переулок Сосновый, 40»",2019-730337,3 600,http://www.icetrade.by/tenders/all/view/730337
BLR,"РУП ""БЕЛДОРСВЯЗЬ""",2019-07-16,"проведение маркетинговых исследований на поставку ИБП, модуля расширения, программно-аппаратного комплекса, системы электропитания, установки бесперебойного питания",2019-730464,1,http://www.icetrade.by/tenders/all/view/730464
BLR,"ОАО ""Ивацевичдрев""",2019-07-16,закупка электрических вилочных погрузчиков и электрического поводкового штабелера,2019-730463,108 000,http://www.icetrade.by/tenders/all/view/730463
BLR,"Проектное коммунальное унитарное предприятие ""МИНСКПРОЕКТ""",2019-07-12,выбор субподрядной организации на выполнение инженерно-геологических изысканий,2019-730462,6 000,http://www.icetrade.by/tenders/all/view/730462
BLR,"ОМТС РУП ""Могилевское отделение Белорусской железной дороги""",2019-07-17,Закупка скобы измерительной диаметров колесных пар ИДК (или аналог),2019-730461,4 000,http://www.icetrade.by/tenders/all/view/730461
BLR,"ОАО ""Могилевхимволокно""",2019-07-31,Демонтаж основных средств отделения №1 ХЦ-1 ПСВ,2019-730460,0,http://www.icetrade.by/tenders/all/view/730460
BLR,УВД Могоблисполкома,2019-07-17,Текущий ремонт кровли и фасада с заменой водосточной системы гаражей автохозяйства УВД Могилевского облисполкома,2019-730459,68 000,http://www.icetrade.by/tenders/all/view/730459
BLR,"ОАО ""Знамя индустриализации""",2019-07-16,"Работы, запасные части и материалы, необхдимые для технического обслуживания автоматизированной электростанции газо-поршневой контейнерного типа АЭСК на базе газо-поршневой установки PG1250B с системой утилизации тепла и дополнительным оборудованием на базе 16-цилендрового двигателя Perkins.",2019-730458,311 800,http://www.icetrade.by/tenders/all/view/730458
BLR,"ОАО ""МИНСКИЙ МАРГАРИНОВЫЙ ЗАВОД""",2019-07-30,Закупка томатной пасты,2019-730457,39 424,http://www.icetrade.by/tenders/all/view/730457
BLR,"ОАО ""ДОРОРС""",2019-07-31,Закупка семян томатов и огурцов для ОСП Тепличное хозяйство ОАО ДОРОРС,2019-730456,1 378 900,http://www.icetrade.by/tenders/all/view/730456
BLR,"ОАО ""Строительный трест №2""",2019-07-16,"Выбор организации , осуществляющей поставку ПЭ труб, запорной арматуры на объект: ""Группа многоквартирных жилых домов в квартале по ул. 60 лет Октября в районе Козляковичи в г. Пинске (сети водопровода В1)",2019-730143,0,http://www.icetrade.by/tenders/all/view/730143
BLR,"ИООО ""ЛУКОЙЛ Белоруссия""",2019-08-12,"Поставка и монтаж клапанов против смешения топлива на АЗС (МАЗС) ИООО ""ЛУКОЙЛ Белоруссия"" в 2019 году.",2019-730626,0,http://www.icetrade.by/tenders/all/view/730626
BLR,"ОАО ""Бобруйский завод КПД""",2019-07-16,"Насосы на объект ""Многоквартирный жилой дом по пр-ту Строителей, 112 (ГП-25А) в г. Бобруйске""",2019-730625,14 200,http://www.icetrade.by/tenders/all/view/730625
BLR,"ОАО ""Беларуськалий""",2019-07-22,Закупка инструментов для футеровки барабанов ленточных,2019-730624,0,http://www.icetrade.by/tenders/all/view/730624
BLR,"РУП ""Гродноавтодор""",2019-07-18,Асфальтобетонные смеси для выполнения работ на объектах текущего ремонта,2019-730623,362 140.56,http://www.icetrade.by/tenders/all/view/730623
BLR,"РУП ""БЕЛЭЗ""",2019-07-16,оборудование и материалы для насосной станции автоматического пожаротушения,2019-730621,184 950,http://www.icetrade.by/tenders/all/view/730621
BLR,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",2019-07-15,Закупка панелей ЮЖМК.301412.017 (либо аналог),2019-730620,88 800,http://www.icetrade.by/tenders/all/view/730620
BLR,"СУ-168 ОАО ""Стройтрест №7""",2019-07-15,закупка Арматуры,2019-730618,0,http://www.icetrade.by/tenders/all/view/730618
BLR,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""",2019-07-22,Ремонт теплофикационной системы Минской ТЭЦ-2,2019-730617,0,http://www.icetrade.by/tenders/all/view/730617
BLR,"ГСХУ ""Горецкая CC""",2019-07-17,Средсво защиты растений,2019-730616,0,http://www.icetrade.by/tenders/all/view/730616
BLR,"РУСП ""МИНСКОЕ ПЛЕМПРЕДПРИЯТИЕ""",2019-07-18,Закупка племенных быков мясного направления продуктивности бельгийской голубой породы,2019-730615,32 500,http://www.icetrade.by/tenders/all/view/730615
BLR,"ОАО ""БМЗ- управляющая компания холдинга ""БМК""",2019-07-15,Доставка трубной продукции,2019-730538,34 200,http://www.icetrade.by/tenders/all/view/730538
BLR,"Филиал ""Молодечненский хлебозавод"" ОАО ""Борисовхлебпром""",2019-07-23,"Закупка изюма,семян подсолнечника,глютена пшеничного,тмина, кориандра,чеснока, маргарина,масла подсолнечного, солода ржаного",2019-730537,229 344,http://www.icetrade.by/tenders/all/view/730537
